0.465	-0.11	0.446	0.64	-0.412	-0.066
-0.592	-0.585	-0.707	-0.615	-0.035	-0.543
0.036	-0.343	-0.272	-0.644	-0.4	0.33
-0.436	-0.356	-0.142	-0.046	0.497	-0.848
0.869	0.684	0.482	0.336	-0.524	-0.833
-0.426	-0.874	-0.17	-0.515	0.73	-0.081
0.9	0.68	0.778	0.7	0.737	0.338
0.793	0.6295	0.844	0.668	0.2225	0.1835
-0.2825	-0.524	0.1195	0.0815	0.0485	-0.075
-0.1145	0.04	-0.1415	-0.2455	-0.093	-0.583
-0.245	-0.181	-0.208	0.129	0.001	-0.083
-0.1545	0.1425	-0.1475	-0.45	-0.457	-0.4965
-0.362	-0.508	0.098	-0.058	-0.487	0.26
0.807	0.62	0.696	0.649	0.388	-0.059
-0.187	-0.163	-0.247	-0.199	0.262	-0.15
-1.667	-1.098	-1.125	-1.405	-0.452	-0.665
0.297	0.043	0.245	0.263	0.177	-0.202
0.647	0.512	0.727	0.629	0.792	-0.736
1.703	1.168	1.579	1.484	1.085	0.193
-2.587	-2.966	-2.604	-2.223	-0.505	0.802
0.702	0.402	0.452	0.181	0.067	0.018
-0.728	-1	-0.334	-0.495	-0.543	-0.081
-0.096	-0.271	-0.637	0.13	-0.428	-0.039
0.383	-0.061	0.065	0.346	-0.217	-0.041
0.55	0.042	0.146	-0.28	-0.727	-0.198
-0.397	0.297	0.242	-0.397	0.161	-0.495
-0.6405	-0.9665	-0.4115	-0.6275	-0.835	0.289
0.218	-0.174	0.075	-0.202	-0.6035	0.0365
-0.141	-0.403	-0.522	-0.441	-0.001	-0.067
2.07	2.309	2.673	2.042	0.291	-0.111
1.387	1.248	1.095	0.881	0.994	0.083
-0.552	-0.386	-0.262	-0.7775	-0.3945	0.154
0.276	0.1933	0.3267	0.1813	-0.1513	-0.38
1.102	0.7918	0.791	0.653	0.517	-0.047
-0.774	-0.692	-0.586	-0.807	-0.109	0
2.048	1.674	1.739	1.403	0.632	0.292
-0.986	-1	-1.208	-1.07	-0.587	-0.336
-0.779	0.411	0.537	0.146	-0.777	0.227
0.814	0.828	0.755	0.459	0.315	0.168
1.156	0.899	1.152	1.046	1.112	-0.938
-2.961	-3.19	-3.015	-2.541	-1.73	0.405
0.62	0.744	0.978	-0.208	0.027	0.531
-4.852	-3.632	-4.407	-3.73	-1.804	0.234
0.014	0.11	0.084	-0.284	0.296	-0.578
-0.4545	-0.3465	-0.3965	-0.712	-0.379	-0.566
0.181	-0.193	-0.165	-0.173	-0.519	-0.125
-1.425	-1.3795	-1.7985	-1.5565	-1.3475	-0.526
0.608	0.561	0.946	0.881	-0.276	0.377
0.71	0.4	0.319	0.386	0.241	0.046
1.069	1.052	0.937	0.949	0.583	-0.274
0.769	0.273	0.249	0.22	0.278	0.462
0.822	0.54	0.418	0.133	0.239	0.408
0.073	-0.3403	-0.7023	-0.275	-0.2933	-0.3963
0.014	-0.322	-0.814	-0.447	-0.56	-0.229
-0.77	-0.9325	-0.3915	-0.761	-1.3635	-0.093
0.512	0.152	0.328	0.35	0.33	-0.399
0.893	0.5045	0.8985	0.3815	-0.511	0.299
-0.837	-0.652	-0.711	0	-0.145	-0.7
-0.506	-0.823	-0.755	-0.639	-0.085	-0.369
0.357	-0.096	-0.077	-0.199	0.424	-0.193
0.389	0.4375	0.162	-0.099	-0.3145	-0.178
4.295	4.912	4.74	3.511	2.649	0.254
3.9275	2.0835	1.7405	1.5115	1.2875	-0.009
-0.087	0.072	-0.001	-0.38	-0.136	-0.202
-0.077	-0.28	0.02	0.276	0.113	0.028
-0.243	-0.856	-0.558	-0.2285	-0.4675	-0.3095
-1.884	-1.844	-2.258	-1.791	-1.145	0.023
-0.021	0.054	-0.016	-0.286	-0.598	-0.067
-1.465	-1.1165	-1.02	-0.9745	-0.4095	-0.2585
0.462	-0.022	0.036	-0.096	-0.164	0.156
1.334	1.013	1.1105	0.1505	-0.5415	0.1215
-0.879	-0.6945	-0.32	0.1315	-0.1795	-0.105
-1.289	-0.83	-0.698	-0.705	-0.322	0.019
-0.082	0.12	0.245	0.28	-0.467	-0.138
-1.059	-1.2285	-1.5325	-1.4785	-0.595	-0.4995
0.623	0.613	0.844	0.543	-0.003	0.067
0.214	0.038	0.403	-0.162	-0.293	-0.057
0.04	-0.054	0.255	-0.252	-2.437	0.087
0.711	0.907	0.864	0.975	0.645	-0.712
1.747	1.9695	1.854	1.239	1.293	-0.5705
-2.913	-2.838	-2.513	-2.276	-1.187	0.541
-0.098	-0.759	-0.662	-0.663	-1.256	-0.376
-0.695	-1.155	-1.25	-1.293	-2.048	-1.225
-0.3235	-0.234	-0.397	-0.3095	-0.0025	-0.6035
3.3265	2.711	2.9485	2.599	1.6475	0.14
1.8278	1.585	1.4736	1.322	-0.2363	-0.058
-1.514	-1.115	-1.002	-0.887	0.035	-0.607
0.8177	0.2402	0.538	0.5563	-0.1483	-0.65
0.305	-0.09	0.104	0.019	-0.614	0.035
0.771	0.5675	0.6055	0.637	0.7645	-0.3665
-2.365	-1.787	-2.252	-2.11	-0.968	-0.322
-0.609	-0.5385	-0.231	-0.111	-0.069	-0.0396
0.0937	-0.2246	0.1036	-0.3333	-0.7573	-0.263
3.187	3.499	3.438	2.914	1.938	-0.621
0.917	0.144	0.22	0.074	0.326	-0.277
0.412	0.181	0.309	0	-0.564	-0.617
1.6965	1.0685	1.3855	1.3185	0.6805	-0.4642
-0.498	0.404	0.711	0.332	0.876	-0.399
-0.66	-0.874	-0.225	0.382	0.437	-0.86
-0.111	0.143	0.404	0.523	0.435	0.091
3.273	3.008	3.141	2.582	2.04	0.245
-0.5385	-0.564	-0.683	-0.2455	-0.415	-0.7875
0.689	0.434	0.131	0.17	0.664	-0.2
-0.8855	-0.9715	-0.7145	-0.746	-0.6785	-0.1085
-0.026	-0.346	-0.364	-0.231	-0.467	0.144
0.456	-0.357	-0.1305	-0.3665	-0.5225	-0.1705
-2.138	-2.524	-2.561	-2.322	-0.965	0.03
-0.322	-0.302	-0.0985	-0.1095	-0.7335	0.302
0.377	-0.248	-0.003	0	0.041	-0.343
0.828	0.354	0.011	-0.237	-0.575	-0.257
0.07	-0.0125	0.326	0.133	-0.746	0.089
-0.173	-0.308	-0.148	-0.438	0.183	0.238
0.876	0.368	0.671	0.539	-0.33	0.09
-0.239	-0.782	-0.8	-2.09	-1.007	-0.219
0.921	0.737	0.223	0.637	0.766	-0.796
0.077	0.295	0.503	0.439	0.436	-0.857
-0.064	0.391	0.567	0.422	0.377	-0.372
1.301	0.785	0.8785	0.8155	0.344	0.0755
1.713	1.782	2.253	1.343	0.186	0.426
-2.034	-2.199	-2.375	-1.918	-1.419	-0.126
-0.4635	-0.566	-0.137	0.068	0.3385	1.181
-0.041	-0.531	-0.498	-0.366	-0.487	-0.245
-0.848	-0.263	-1.077	-0.064	-0.495	-1.081
0.803	0.76	0.824	0.737	-0.404	-0.56
-3.682	-3.649	-3.526	-3.482	-2.219	0.449
1.908	1.355	1.219	0.436	0.235	-0.022
1.199	0.637	0.418	0	0.356	0.12
0.048	-0.103	0.521	0.253	0.458	-0.102
0.662	0.791	0.875	1.114	-0.242	0.086
0.143	-0.152	-0.059	0.111	0.325	0.98
0.0925	0.044	-0.094	-0.193	-0.5025	-0.277
0.666	0.415	0.366	0.721	-1.16	-0.811
0.836	0.254	0.376	0.401	0.084	-0.103
0.3485	0.193	0.4125	0.455	0.202	-0.5065
-0.961	-1.17	-1.019	-0.5	-0.032	-1.238
-0.214	-0.515	-0.348	-0.212	-0.282	0.272
2.126	1.9815	2.372	1.572	0.584	0.0965
1.175	0.103	0.803	0.564	0.191	-0.306
-0.74	-0.06	-0.51	-0.307	-0.164	-0.753
1.063	0.827	0.691	0.862	0.708	-0.082
0.298	0.193	0.66	0	0.118	-1.032
-2.52	-3.841	-2.931	-1.543	-0.23	-0.541
-0.137	-0.8485	-0.416	-0.86	-0.092	-0.023
0.109	-0.12	0.044	-0.082	0.076	0.137
0.5645	0.469	0.516	0.5865	0.453	-0.2545
-0.79	-0.841	-0.863	-0.652	-0.56	-0.515
0.109	0.392	-0.231	0.228	0.374	-0.012
2.002	1.459	1.146	0.441	0.636	0.104
-0.261	-0.874	-0.579	-0.874	-0.599	-0.072
0.0167	0.0413	-0.0057	0.5627	0.176	-0.016
1.809	1.763	1.44	0.208	-0.594	0.387
-0.0705	-0.772	-0.402	-0.375	0.1035	-0.7245
0.179	0.063	0.404	0.061	0.316	0.11
1.642	1.202	1.21	1.076	0.793	0.129
0.91	0.697	0.641	0.44	0.657	-0.049
-0.293	0.233	0.68	0.445	0.521	0.296
0.397	0.543	0.601	0.678	0.511	-0.06
1.147	1.613	1.603	1	0.625	-0.316
-1.16	-0.42	-0.38	-0.699	-0.357	0.033
0.581	0.567	0.609	0.242	-0.254	-0.11
0.2305	0.404	0.491	0.5185	0.324	-0.3117
-0.232	-0.503	-0.512	-0.067	-0.649	-0.732
-0.149	-0.234	-0.313	-0.126	0.12	-0.604
0.6307	0.94	0.8173	0.6067	0.6503	-0.2827
-0.612	-1.0805	-1.14	-0.576	-0.8685	-0.5965
2.235	1.729	2.249	1.91	1.141	0.343
-0.8355	-0.839	-0.014	-0.3685	-0.299	0.1034
0.4155	-0.0605	0.0915	-0.2285	-0.3895	-0.047
1.441	1.529	1.394	1.15	0.789	-1.057
-1.525	-1.132	-1.309	-1.087	-0.928	0.296
-4.955	-3.248	-2.617	-0.493	-1.887	0.211
0.23	-0.2847	0.0035	-0.1945	-0.2105	-0.4515
-0.127	1.122	0.276	0.095	0.403	-0.112
-1.939	-0.972	-0.931	-1.035	-1.085	-0.299
0.274	0.03	0.357	-0.098	-0.6065	-0.1625
-3.09	-3.871	-3.278	-2.267	-1.237	0.789
5.961	4.833	5.232	2.61	3.768	-0.48
2.762	2.437	2.913	2.434	0.855	0.099
-1.083	-0.055	-0.584	-0.334	-0.256	-0.502
1.175	0.05	-0.416	-0.2556	-0.6853	-0.0945
0.2965	-0.1625	-0.0385	0.1335	-0.504	-0.359
-0.439	-0.663	-0.077	-0.615	-0.931	0.283
1.751	1.585	1.589	1.178	0.088	-0.078
0.6045	0.843	-0.0605	0.496	-0.806	-0.699
0.786	0.83	0.709	0.029	-0.589	-0.537
1.741	1.276	1.485	1.363	0.321	-0.527
-0.448	-0.172	-0.206	-0.292	0.094	-0.043
0.023	-0.131	0.245	0.029	-0.3	0.052
1.865	1.635	2.012	1.242	0.674	0.022
1.157	0.571	0.571	0.524	0.36	-0.18
-0.866	-1.503	-1.283	-0.624	-1.362	-0.851
2.907	2.198	2.543	2.222	0.989	-0.481
-0.4125	-0.401	-0.456	-0.0675	-0.597	0.1965
1.688	1.159	1.765	2.813	1.001	-0.429
0.278	0	0.186	-0.363	0.086	-0.431
3.243	2.529	2.423	1.968	0.724	-0.25
-0.087	0.0845	0.214	-0.047	-0.695	-0.3455
0.259	0.096	0.295	-0.049	0.415	0.158
-0.777	-0.926	-0.644	-0.874	-0.434	0.109
0.555	-0.09	0.364	0.038	-0.036	-0.421
0.409	0.258	0.295	0.307	0.463	-0.81
0.139	0.666	0.828	0.602	0.572	-0.527
-0.038	0.239	0.296	0.215	0.589	-0.191
0.513	-0.0175	0.0615	-0.343	-0.368	-0.1805
0.39	-0.159	0.6315	0.1835	-0.7295	-0.107
0.3865	0.1105	0.4865	0.437	0.5245	-0.104
-2.159	-2.359	-2.817	-2.699	-1.485	0.48
0.463	1.764	1.052	0.846	0.281	-1.319
-0.145	-0.315	-0.048	0.221	0.744	-0.35
1.2585	0.9473	0.0595	0.804	0.2155	0.0288
-0.95	-0.552	-0.614	-0.526	-0.008	0.355
0.278	0.03	0.258	-0.127	-0.451	0.02
0.289	0.3615	0.1965	0.154	-0.219	-0.1657
-0.632	-0.304	-0.291	-0.099	-0.736	0.024
-2.205	-1.644	-1.511	-0.518	-0.783	0.405
2.557	1.894	2.046	2.227	1.617	0.406
-0.974	-1.1705	-1.5705	-2.434	-1.451	0.9065
-1.812	-2.209	-1.767	-1.199	-1.565	-1.03
2.153	3.263	2.503	1.293	1.256	-0.438
-0.582	-0.556	-0.269	-0.415	-1.429	0
-2.364	-2.223	-1.958	-1.367	-1.038	-0.927
-0.286	-0.281	-0.046	0.072	0.213	0.141
-0.178	-0.657	-0.662	-0.431	-0.714	-0.076
1.557	1.236	1.562	1.328	0.367	0.015
-0.331	-0.4845	-0.3395	-0.3745	-0.5685	-0.0235
-0.682	-0.0185	0.086	-0.389	0.2505	-0.103
0.5205	-0.257	-0.1335	-0.2325	-0.7135	-0.331
-0.829	-1.348	-1.108	-1.399	-0.923	-0.04
-0.681	-0.918	-0.696	-0.474	-0.23	-0.317
-0.178	-0.308	0.33	-0.131	-0.57	-0.206
0.6655	0.271	0.0575	-0.0685	-0.4885	0.019
-0.375	-0.481	-0.34	-0.343	-0.633	0.241
-0.431	-0.259	-0.6015	-0.6005	-0.9585	-0.145
0.982	0.528	0.669	0.6725	0.8455	0.057
2.023	1.7445	1.549	1.2025	0.949	-0.7375
0.565	0.36	0.619	0.91	0.797	0.37
-1.123	0.585	-0.077	0.415	0.321	-0.507
1.351	1.0375	1.0435	0.615	0.168	0.1385
-0.2895	-0.165	-0.06	-0.593	-0.5355	-0.3305
-0.285	0	-0.048	0.426	0.345	0.01
-2.98	-1.861	-2.273	-1.807	-0.955	0.111
-0.3275	-0.107	0.673	-0.626	-0.4785	-0.294
-0.085	0	-0.854	-0.263	-0.425	-0.308
0.568	0.794	1.107	1.078	0.619	-0.161
1.9585	1.4795	1.7175	0.757	0.6845	-0.225
-2.652	-2.502	-2.779	-1.803	-1.529	-0.04
1.521	1.158	1.624	1.222	0.607	0.369
-0.986	-0.624	-0.711	-0.858	-0.162	-0.194
-2.63	-3.055	-2.53	-1.41	-0.81	-0.013
0.817	0.5985	0.6645	0.4795	0.645	-0.1541
0.004	0.666	0.172	0.247	-0.573	0.052
1.252	0.476	0.44	0.508	-0.124	0.358
0.085	0.2595	0.3	0.6685	0.2825	0.0315
-0.745	-0.421	-0.452	-0.596	-0.125	-1.078
2.141	2.638	2.651	2.609	1.851	0.36
0.076	-0.613	-1.164	0.1	-0.882	-0.485
2.664	2.492	2.545	2.004	0.822	-0.068
0.237	-2	0.245	1	-0.993	-0.17
0.913	0.5785	0.5925	0.6135	-0.1455	-0.1115
2.405	1.485	1.793	1.469	-0.49	-1.105
