0.241	0.0798	-0.074	-0.29	-0.5513	0.167	0.718	0.757	0.678
0.239	0.464	0.495	-0.28	-0.5105	0.072	0.622	0.256	0.191
-0.545	-2.549	-2.108	-0.687	1.026	0.247	-0.193	0.125	0.188
0.018	1.088	1.223	0.482	-1.3655	0.07	0.268	-0.017	0.069
-0.918	-2.078	-2.234	-0.746	-5.566	0.14	-0.215	0.211	0.147
-1.299	0.272	-0.27	-0.572	-1.372	-0.139	-0.319	-0.368	0.052
-0.442	-0.359	-0.414	-0.188	-0.579	0.255	-0.181	0.358	0.441
0.582	0.3525	0.339	-0.029	-0.2907	-0.5235	0.391	-0.4145	-0.0875
-0.542	-0.1635	-0.0355	-0.386	-1.0623	0.302	0.5945	0.516	0.3315
0.114	-0.494	0.801	0.238	1.513	-0.047	-0.121	0.085	0.009
-0.064	0.771	0.152	0.254	0.3753	0.148	0.563	0.204	0.276
0.261	-0.382	-0.083	0.339	-6.893	-0.235	0.102	-0.277	-0.348
-0.378	-0.165	-0.296	-0.366	1.0369	0.242	0.712	0.196	0.263
-0.02	0.833	-0.381	-0.285	4.312	0.541	0.107	0.084	0.401
0.312	-0.219	0.507	0.385	-0.6267	-0.179	-0.077	-0.175	-0.512
-0.715	-1.935	-0.21	-0.591	-2.226	-0.222	-0.012	-0.309	0
0.391	0.578	0.789	0.0045	0.8314	0.156	0.267	0.332	0.4385
-0.294	-0.852	-0.909	-0.649	-2.6575	0.059	0.046	0.26	0.47
3.584	3.518	2.391	0.32	1.019	0.44	0.045	0.192	0.512
-1.143	-0.624	0.1	-0.878	0.7435	-0.039	0.505	-0.105	0.221
-0.564	-1.36	-0.405	-0.339	-2.1255	-0.384	-0.372	-0.153	-0.398
-1.065	-1.273	-1.379	-0.526	-2.1686	-0.226	0.246	-0.333	-0.117
0.23	-1.0248	-0.638	-0.295	-1.9258	-0.1305	0.179	-0.138	-0.704
-0.103	-0.546	-0.615	-0.204	-0.7936	-0.584	0.254	0.012	-0.452
0.285	1.115	-1.585	0.97	-1.565	-0.336	-0.464	-0.178	-0.241
0.837	0.303	1.534	1.016	1.502	0.422	0.755	0.273	0.649
0.363	0.2275	0.19	-0.2865	-2.3788	0.062	0.233	0.1395	0.349
0.1	-0.407	-0.047	-0.293	0.3112	0.264	0.837	0.477	0.538
-0.014	-0.339	-0.135	-0.221	-2.2728	0.019	0.415	0.083	0.151
1.226	0.631	1.572	0.237	1.0594	0.176	0.474	-0.357	1.269
1.379	2.541	2.494	1.421	2.275	0.828	0.173	0.529	0.697
0.28	0	0.228	-0.402	-0.8126	0.044	0.592	0.356	0.409
-0.43	-0.467	-0.502	-0.165	-2.6261	-0.309	-0.02	-0.427	-0.714
0.077	1.3835	0.451	-0.2295	-1.0875	0.1055	-0.0955	0.137	0.3855
0.872	0.643	0.537	0.521	2.83	0.131	-0.071	0.216	0.373
0.9485	1.4335	0.969	-0.3015	0.2955	0.0135	0.4415	-0.136	-0.002
0.788	1.171	1.194	0.091	-1.166	-1.116	-0.567	-0.801	-0.414
0.459	0.528	0.683	0.385	-3.299	4.17	-0.125	0.9	-0.1021
0.3055	-0.1155	0.168	0.0885	-1.3655	0.179	0.3365	0.0525	0.2175
0.283	0.792	0.406	0.493	-0.5586	0.091	0.003	-0.291	0
-1.207	-0.633	-0.293	-1.135	-0.5794	-0.617	-0.148	-0.63	-0.423
-0.1995	0.8875	0.766	0.4335	-2.3105	0.212	0.279	0.316	0.437
0.397	0.345	0.334	0.03	-0.852	0.156	0.549	0.28	0.408
-0.421	0.077	0.365	0.684	-6.584	-0.072	-0.076	0.005	0.166
-0.121	-0.474	-1.249	-0.751	-1.986	0.459	-0.18	0.525	0.37
0.0955	0.2845	0.6755	-0.1495	-1.5818	-0.0885	0.1275	-0.102	0.175
0.098	-0.048	0.521	-0.614	-0.5352	-0.245	0.917	0.112	0.399
0.126	1.576	1.069	0.259	-1.958	0.037	0.141	0	0.083
-0.034	-0.384	-0.229	-0.472	-2.9911	-0.037	0.398	-0.143	0.206
1.206	1.113	1.605	0.295	-1.7318	0.465	0.261	0.106	0.459
0.551	-0.241	-0.025	0.156	-1.032	-0.185	0.4	-0.287	-0.537
0.229	0.621	0.204	0.781	-0.9958	0.156	-0.023	-0.181	0.105
0.288	0.375	1.185	0.716	-2.206	0.058	0.157	-0.132	-0.425
-0.109	0.519	0.041	-0.221	4.466	0.632	0.203	0.806	0.277
0.8945	0.649	0.7195	0.5615	-2.197	-0.0915	0.099	-0.3675	-0.4025
-0.094	0.111	0.459	0.595	1.201	-0.013	0.485	-0.227	-0.284
-0.258	0.264	-0.342	-0.275	-5.833	-0.041	-0.069	-0.292	0.106
-0.043	0.049	-0.052	-0.2325	-2.2698	-0.1965	0.1015	-0.317	-0.304
-0.174	0.621	-0.832	-0.737	1.0243	0.823	0.074	0.333	0.273
-0.129	0.245	-0.224	-0.237	-0.3603	0.178	0.526	0.216	0.198
0.035	0.487	0.796	1.035	-6.544	-0.223	-0.031	-0.236	-0.312
-1.505	-1.479	-1.677	-0.381	-4.5423	-0.225	0.296	0.023	0.15
-0.324	-0.588	0.153	-0.293	-1.9289	0.046	0.66	0.169	0.269
0.224	0.244	0.135	0.504	-1.2233	0.109	0.719	-0.017	0.159
0.142	-0.386	-0.434	-0.85	-2.1635	-0.192	0.571	0.041	0.035
-0.77	-0.535	-1.27	-0.615	-1.9498	0.076	0.511	-0.008	0.107
-0.536	-0.67	-0.008	-0.403	-0.9607	-0.162	-0.219	-0.345	0.002
-0.267	-0.642	-1.166	-0.407	-1.0411	-0.007	0.489	0.128	0.223
0.066	0.637	0.738	0.159	-1.5826	0.284	0.492	0.1921	0.2938
-0.199	-0.663	-0.381	-0.076	-3.738	-0.262	-0.143	-0.14	-0.429
0.452	-0.396	0.156	-0.434	-1.464	0.096	0.163	0.288	0.054
-0.415	0.149	0.755	0.052	-4.095	0.0481	-0.652	0.1484	-0.1387
0.612	1.172	1.582	1.012	0.536	-0.028	0.153	-0.141	-0.042
-1.302	0.144	-0.739	-0.171	0.6207	0.225	0.663	0.097	0.414
0.315	0.924	0.651	0.26	1.982	0.314	0.097	0.238	0.559
0.1126	-0.5019	-0.448	-0.337	-1.4787	-0.45	0.3	0.091	-0.0621
-0.688	-0.185	0.063	0.139	-2.3406	-0.2005	0.241	-0.3889	-0.046
0.409	0.77	0.1262	0.1305	3.0325	-0.083	0.244	0.0735	-0.436
0.308	-0.4	-0.129	0.32	-6.794	-0.262	-0.639	-0.382	-0.381
0.5495	0.1895	2.463	0.6435	-0.43	-0.1315	0.235	0.1755	-0.2265
-0.723	-0.425	-0.366	-0.309	-1.0008	-0.151	0.05	-0.248	-0.036
0.842	1.311	1.058	0.23	-3.202	-5.48	1	0.3954	0.1177
-0.181	-0.162	0.637	-0.044	-0.3375	0.138	0.534	-0.058	0.253
