0.368	0.324	0.159	-0.592
-1.585	-1.043	0.03	-0.413
0.931	0.017	0.221	-0.049
0.093	-0.376	-0.012	0.14
-0.179	-0.375	0.048	-0.208
0.413	0.212	0.128	-0.044
1.452	-0.025	0.115	-0.307
0.055	-0.154	0.236	0.178
1.578	1.358	1.002	-0.095
0.519	0.096	-0.037	-0.026
-0.7192	0.584	0.98	-0.296
-0.128	0.261	-0.506	-0.267
-1.5495	0.553	1.264	0.034
-1.3902	0.286	0.802	-0.53
1.108	1.14	0.525	0.302
0.768	0.665	0.5	-0.059
0.137	-0.188	-0.078	-0.214
0.563	0.911	0.227	0
0.965	1.138	0.7605	0.343
0.308	-0.2235	-0.035	0.1775
-0.315	0.006	0.036	0.201
-0.8991	0.7195	-2.1103	0.0955
0.293	0.455	0.117	0.45
-0.795	-0.508	0.065	0.086
0.575	0.541	0.708	0.361
0.268	-0.095	0.085	0.082
0.2765	0.274	-0.039	-0.4345
-1.039	-1.126	-0.113	-0.486
-0.496	-0.519	0.19	-0.165
0.589	0.542	0.182	-0.051
-0.7935	0.177	2.292	-0.287
-0.051	0.082	-0.11	-0.596
0.382	0.79	1.513	-0.182
-0.4952	-0.024	-0.117	0.035
-0.813	-0.455	-0.754	-1.116
0.896	0.3095	0.445	0.164
0.835	0.154	0.985	-0.474
-0.239	-0.333	0.554	-0.117
0.322	0.17	0.204	-0.158
0.982	0.176	0.588	-0.082
1.11	0.069	0.727	-0.148
0.151	-0.062	0.234	0.626
-1.151	-0.626	0.061	-0.166
-0.0445	-0.08	-0.05	0.107
0.336	0.308	0.258	-0.061
1.084	0.6205	2.088	0.2015
-0.174	0.036	0.123	-0.205
-1.548	-1.227	0.147	-0.291
0.278	0.106	-0.0005	0.3805
0.353	0.039	0.653	0.004
0.328	1.485	2.369	0.311
-0.4492	0.7185	-1.39	0.302
-1.08	-0.354	0.828	0.173
0.852	0.822	4.671	0.026
1.022	1.7	0.711	0.374
0.446	0.538	0.231	0.139
1.076	1.13	0.527	0.481
-0.6543	0.055	-1.2125	-0.479
0.017	0.128	-0.474	-1.033
-0.537	-0.791	0.247	0.017
0.256	-0.116	-0.006	0.658
0.746	0.311	0.208	-0.02
0.304	-0.197	-0.129	0.333
0.2065	0.503	0.441	-0.0515
-0.369	-0.155	-0.107	-0.174
0.572	0.442	0.021	-0.054
0.095	0.471	0.218	0.167
-0.043	0.003	0.482	-0.358
0.2155	0.1945	-0.0765	-0.1355
1.136	-0.239	-0.086	-0.248
0.824	0.359	-0.627	-0.307
-0.175	0.473	0.231	0.105
0.893	-0.189	0.426	-0.62
0.197	0.087	-0.161	0.018
1.553	1.569	0.698	0.621
0.197	-0.301	-0.086	0.714
-0.7758	0.3815	0.527	0.0925
0.179	0.559	-0.064	-0.318
-0.003	-0.3425	0.5605	-0.725
0.475	0.474	0.567	0.189
0.081	-0.55	-0.469	-0.331
0.516	0.422	0.413	-0.06
0.407	0.196	0.591	0.076
0.108	-0.005	-0.185	0.216
0.138	-0.12	0.183	0.083
0.542	0.429	0.015	-0.125
-0.282	0.008	-0.282	-0.249
0.13	0.669	0.044	-0.468
-1.9215	0.851	-3.4697	0.219
-0.046	0.507	0.268	0.42
0.026	0.052	0.205	0.517
-0.2	0.101	-0.73	-0.334
3.356	2.02	1.367	0.288
0.325	0.161	0.158	-0.112
1.758	0.774	0.645	-0.161
-1.243	-0.436	-1.599	-0.962
-1.965	-1.449	0.08	-0.221
0.48	0.438	0.305	-0.13
1.227	0.4195	0.206	-0.159
0.2472	0.398	-0.035	0.571
-0.7658	0.777	-0.138	0.138
0.266	-0.049	0.156	0.182
0.147	-0.152	-0.256	0.551
-0.543	-0.509	-0.067	-0.066
0.5435	0.4015	0.243	0.3115
-1.898	-1.171	0.317	0.02
0.712	0.391	0.183	-0.029
-0.853	-1.629	-0.147	-0.159
-0.335	-0.314	3.152	0.031
-0.336	-0.227	-0.131	-0.065
0.3752	0.8365	-1.3794	-0.7065
0.703	0.326	0.568	0.281
0.248	0.337	0.52	0.193
0.035	0.101	0.765	0.096
0.236	0.29	0.351	-0.089
0.765	-0.388	-0.165	-0.209
0.419	0.032	0.306	-0.213
-0.135	0.138	-0.083	0.077
-1.071	-0.669	-0.324	0.024
0.28	0.222	0.26	0.175
0.3825	0.5195	-0.2731	0.4015
0.224	-0.169	-0.165	0.201
-0.449	-0.975	-1.344	-0.998
-0.383	-0.04	-0.284	0.076
-0.083	-0.165	0.193	0.225
-0.727	-0.311	0.865	0.118
-1.2086	1.299	1.1595	-0.181
0.053	-0.158	-0.238	0.416
-1.539	1.419	-2.9202	-1.1652
2.805	1.998	0.346	0.534
0.892	0.818	0.903	0.388
1.121	0.934	0.97	-0.104
0.718	0.211	0.078	-0.033
0.479	-0.46	-0.631	0.408
0.544	0.823	0.343	-0.218
4.565	0.676	0.288	0.16
0.019	0.131	0.309	-0.261
0.2715	0.175	0.3435	-0.299
0.135	0.147	-0.033	-0.208
0.331	-0.017	-0.1115	-0.4165
1.199	1.502	0.968	0.01
-0.6981	0.321	0.114	-0.403
0.596	0.938	0.0538	0.124
0.483	0.339	0.489	0.231
-0.275	-0.361	0.158	0.145
0.8905	0.651	0.554	0.056
0.273	0.136	0.203	0.385
0.535	0.227	0.052	-0.195
-0.794	-0.489	-0.806	-0.598
0.2315	-0.292	0.519	0.3645
-1.9213	0.371	-3.4691	0.764
0.069	0.164	-0.35	-0.574
0.27	-0.114	-0.152	-0.133
0.272	0.195	-0.141	-0.078
0.392	0.451	0.661	0.244
-2.5345	0.678	0.576	-0.305
0.374	0.788	0.88	0.268
-0.117	0.213	0.375	0.358
0.2879	0.6085	0.371	0.0515
0.032	-0.14	0.136	-0.124
-0.384	-0.343	-0.015	-0.28
0.107	-0.1	0.026	-0.325
-1.0893	0.289	-1.7735	-0.305
0.422	0.097	-0.158	-0.244
-0.585	-0.155	-1.184	-1.331
1.015	0.425	0.835	-0.822
0.559	0.605	0.308	-0.218
-1.188	-0.864	0.033	0.119
0.262	0.384	-0.149	0.268
0.574	0.331	0.042	0.331
-1.9213	-0.159	-3.4696	0.045
-0.2	-0.12	0.512	0.24
0.888	0.547	0.358	0.242
-0.029	-0.593	0.195	0.591
1.1	0.353	0.375	0.379
0.349	0.183	0.141	0.634
-0.325	-0.212	-0.07	-0.366
-0.228	0.131	0.168	0.215
0.228	0.244	0.247	0.124
0.594	0.282	2.72	0.041
0.25	0.029	0.1235	0.329
0.449	0.518	-0.112	-0.273
-0.104	-0.087	-0.229	-0.591
0.189	0.344	0.9385	0.495
-0.041	0.132	-0.121	-0.211
1.5375	1.0125	0.9754	0.571
-0.22	-0.135	0.072	-0.116
0.296	0.125	-0.172	-0.167
-0.138	0.157	-0.078	-0.577
0.142	-0.229	0.195	0.216
0.302	0.068	-0.235	-0.103
0.183	0.369	0.209	0.124
0.859	0.977	0.573	0.07
0.278	-0.028	0.088	0.417
-0.36	0.37	-0.072	-0.528
0.013	-0.089	-0.183	0.191
0.442	0.489	0.299	0.106
0.313	0.119	0.142	-0.364
1.501	0.034	0.366	-0.155
1.026	0.892	1.086	0.434
0.289	-0.175	0.175	0.169
0.067	0.044	0.315	-0.198
-0.083	0.192	-0.03	0.427
-1.9213	1.01	-3.4688	0.424
0.765	0.437	-0.13	0.123
-0.2919	-0.2095	0.216	-0.0185
0.8955	0.834	0.7205	0.249
0.154	0.322	0.248	0.314
-0.374	-0.162	-0.306	-0.637
1.004	0.943	0.277	0.058
0.248	0.425	0.632	0.094
0.382	0.451	0.228	0.294
0.623	0.53	0.483	0.455
0.391	0.768	0.257	0.026
-1.577	-1.075	0.655	0.176
-1.2277	0.294	0.792	0.041
-1.834	-1.253	0.1	-0.024
0.241	0.226	0.292	-0.172
0.537	0.565	0.48	0.384
0.1455	-0.007	0.637	-0.365
-1.691	-0.699	0.241	-0.434
0.99	0.743	0.438	0.43
1.28	-0.096	0.229	-0.136
-1.358	-0.026	-0.6894	-5.429
0.566	0.252	0.398	0.2
0.172	0.234	0.143	0.688
-1.5653	0.6225	0.206	-0.1885
-0.068	-0.0238	1.086	-0.429
-1.159	-1.054	0.107	0.078
0.478	0.399	0.121	0.104
0.076	0.278	0.363	0.447
0.22	0.015	0.143	-0.64
0.28	1.47	-0.156	0.487
0.126	0.449	0.451	0.076
-0.039	0.046	-0.54	-0.199
3.925	2.826	1.811	0.264
-0.0631	0.488	0.393	0.062
-0.281	-0.547	-0.514	-0.045
0.3	0.3045	0.259	0.054
-0.182	0.295	-1.924	0.074
-1.464	-0.843	0.004	-0.079
-0.147	-0.348	-0.145	-0.01
0.055	0.059	0.166	-0.042
0.1205	0.4595	0.494	0.4065
-0.6319	-0.238	-0.0334	-0.0435
0.4145	0.1313	0.024	0.123
-0.656	-0.571	0.058	-0.056
-0.175	-0.123	-0.56	-1.632
-0.962	-1.302	-0.661	-0.47
0.751	0.31	0.861	0.381
0.444	0.447	0.127	-0.08
-0.243	0.112	0.208	0.16
1.457	0.606	0.245	-0.383
-0.115	0.083	0.012	0.24
2.453	1.216	1.024	-0.036
-0.39	-0.663	0.72	0.595
-1.024	-0.499	-0.615	-0.564
-0.437	-0.606	-0.625	-0.004
-0.036	-0.101	-0.026	-0.052
0.843	0.926	0.055	0.24
1.332	-0.252	0.765	-0.208
-0.105	-0.163	-0.086	-0.172
-0.1199	0.993	-0.1705	-0.4587
0.1	-0.079	0.232	-0.065
0.595	0.695	0.418	0.172
-1.31	-1.039	0.148	-0.034
2.825	0.211	0.7395	-0.2965
-0.785	-0.835	-0.4635	0.18
1.504	1.804	1.157	0.093
4.644	0.24	-0.07	-0.187
-0.082	-0.174	-0.221	-0.779
1.215	-0.332	-0.362	-0.332
0.31	0.646	0.64	0.195
1.921	2.128	1.561	0.179
-0.1	0.011	-0.241	-0.234
0.777	0.722	1.013	0.127
-0.031	0.005	0.161	-0.206
0.498	0.537	0.489	0.527
0.6235	0.0915	0.491	0.233
0.175	0.009	0.083	0.095
-0.7008	0.071	0.184	-0.105
-0.488	-0.795	0.442	0.136
0.542	0.172	0.991	-0.187
-0.943	0.027	-0.603	-0.578
-0.2967	0.372	-0.254	-0.575
0.296	0.33	0.531	0.009
-0.156	-0.202	0.066	0.014
1.397	0.691	0.764	0.481
-1.4794	1.156	-0.47	0.45
-0.077	0.035	0.554	0.373
0.312	0.279	0.119	-0.094
0.135	0.154	0.122	0.071
0.199	0.24	-0.173	-0.562
1.71	1.09	1.009	0.492
-1.178	-0.939	0.149	-0.432
0.652	0.78	0.783	0.694
0.118	-0.099	-0.24	0.003
-0.087	-0.008	0.046	-0.222
1.563	0.668	1.156	0.103
-0.081	-1.205	0.437	0.252
-1.9214	0.291	-3.4698	-0.038
0.187	0.086	0.533	0.383
0.211	0.446	0.194	-1.113
0.621	0.719	0.314	-0.229
0.447	0.521	0.691	0.621
-0.413	-0.218	-0.689	-0.445
0.389	0.247	-0.167	-0.525
0.514	0.474	0.689	0.033
0.084	0.189	0.133	0.05
-0.312	-0.231	-0.129	-0.349
0.106	0.055	-0.034	-0.223
1.559	0.371	0.252	-0.236
-0.449	-0.151	-0.75	-0.246
0.509	0.617	1.248	0.125
0.382	0.267	-0.108	-0.376
-0.488	0.417	-0.511	-0.134
0.177	0.191	0.162	0.097
-0.4972	-0.5316	0.1435	-0.792
-0.068	0.004	0.08	0.198
0.244	-0.087	-0.188	-0.596
-0.611	-0.205	0.631	0.273
0.717	0.699	0.581	0.144
0.646	0.603	0.151	0.374
-0.782	-0.229	0.838	-0.505
-0.5913	0.3775	-1.3906	-0.9035
-0.161	-0.848	-0.479	0.044
-0.1374	0.2285	1.473	-0.186
0.261	0.186	0.092	-0.304
0.621	0.707	0.268	-0.141
0.698	0.709	-2.708	-0.205
1.048	0.757	0.892	0.325
0.372	0.435	-0.059	-0.297
0.059	-0.068	-0.097	0.169
-1.952	-0.788	-1.747	-1.494
0.087	0.549	0.266	-0.038
0.39	0.296	-0.074	0.019
-0.165	0.012	-0.149	0.008
0.071	0.012	-0.272	-0.113
0.8555	0.658	0.07	0.5415
0.2715	0.073	0.146	-0.1765
0.328	0.881	0.179	0.164
-0.1495	1.094	3.618	-0.429
-0.427	0.044	0.071	0.147
0.506	0.65	0.006	0.297
-0.338	-0.761	0.021	-0.206
0.033	-0.528	0.961	-0.599
0.188	-0.277	-1.33	-0.181
0.162	0.623	0.127	-0.19
-1.5911	-0.15	-2.6007	-0.869
0.295	0.122	-0.007	-0.257
-0.006	-0.338	-0.338	0.449
0.865	2.373	1.719	-0.13
1.561	1.269	0.118	-0.2
-0.003	-0.037	0.363	0.012
0.8073	0.7863	-0.4467	0.813
0.005	0.026	-0.106	0.009
-1.442	-0.246	0.208	0.276
2.893	0.431	-0.522	-0.229
-0.133	0.6785	-0.317	-0.115
-0.019	0.089	0.482	0.261
1.069	0.913	0.218	-0.157
0.656	0.345	0.473	-0.425
0.76	0.112	0.385	-0.343
1.025	-0.205	0.261	-1.781
0.664	0.626	0.307	-0.196
1.204	0.934	0.946	0.189
-0.032	-0.157	0.03	-0.272
2.263	1.328	-0.013	-0.004
0.803	0.124	0.375	0.12
-0.01	0.522	0.05	0.043
0.628	0.574	0.129	-0.286
0.723	0.282	0.428	0.354
0.243	0.354	0.468	0.879
0.416	0.025	-0.398	-0.036
-0.182	-0.057	0.301	0.178
0.466	-0.274	0.051	-0.396
-0.39	0.001	-0.279	-0.305
0.377	0.238	0.05	0.021
0.298	0.037	-0.096	-0.47
0.39	0.19	0.373	0.531
0.311	0.532	0.217	-0.322
0.0395	0.145	-0.0055	-0.129
-1.517	-1.429	-0.009	0.065
0.19	-0.078	-0.6	-0.301
0.31	0.143	0.163	0.588
1.193	0.669	0.653	0.643
-0.22	-0.169	-0.099	0.072
0.72	0.474	0.498	0.368
-0.238	0.09	0.031	0.323
-0.048	-0.001	0.161	0.101
0.06	-0.75	-0.143	0.138
0.919	0.538	-0.361	0.357
-1.106	-1.601	0.555	0.619
0.862	1.111	0.696	1.083
0.522	0.163	-0.029	0.093
-0.8628	0.286	-0.133	0.132
-0.374	-0.559	0.14	-0.131
0.609	0.261	-0.006	-0.321
0.636	0.177	0.816	-0.124
0.94	0.789	0.647	-0.221
-0.043	-0.257	0.088	-0.317
0.0695	0.225	1.1181	-0.0085
-2.612	0.635	1.932	-0.835
-1.106	-0.519	0.79	0.241
-0.098	0.046	0.329	0.401
0.572	0.242	0.974	0.269
0.659	-0.002	-0.047	0.073
-0.016	-0.152	0.327	0.377
-0.2265	0.2225	0.0895	-0.151
0.926	0.553	-0.026	-0.139
0.395	0.737	0.152	0.335
0.785	0.76	0.742	0.898
0.451	0.587	1.159	0.281
1.321	0.426	0.453	0.438
-0.244	0.9095	2.7895	0.0155
0.402	0.908	0.371	0.348
-0.917	0.031	0.289	0.004
0.225	0.163	1.001	-0.078
0.141	0.037	0.278	-0.114
0.365	0.416	-0.127	0.128
0.586	0.175	-0.248	-0.29
-1.02	-1.113	-0.186	-0.326
0.677	0.789	0.721	0.445
-0.181	-0.579	0.159	-0.581
0.85	0.498	0.5835	0.014
-0.977	-0.506	-0.219	0.1
0.508	0.379	0.353	-0.205
0.333	0.304	0.011	-0.301
0.542	0.501	0.251	0.264
-0.221	0.076	0.296	-0.024
0.615	1.975	1.206	0.654
-1.6748	-0.793	-0.155	-0.937
0.822	1.62	1.691	0.585
0.7885	-0.284	2.791	0.193
1.3785	0.964	0.7015	0.2415
0.786	0.307	-0.511	-0.582
1.647	0.992	-0.014	-0.39
1.821	-0.463	-0.353	-0.278
0.011	-0.053	0.158	0.295
0.51	0.1425	-0.219	-0.5485
-0.311	-0.25	-0.074	0.283
0.744	0.389	-0.367	-0.654
0.365	0.059	0.001	-0.062
-0.264	-0.328	0.437	-0.065
0.117	0.068	-0.422	-0.21
0.484	-0.01	0.061	-0.354
0.874	2.328	0.447	0.474
1.091	0.949	0.833	0.452
0.56	-0.045	0.034	-0.189
0.456	0.328	0.594	0.343
0.771	0.852	0.722	0.223
0.694	0.242	-0.342	-0.567
-0.5457	1.735	0.066	-0.355
1.896	0.485	0.203	-0.289
-1.874	-0.911	0.385	0.296
0.267	0.415	-0.1195	-0.2755
2.292	-0.01	-0.79	0.014
-0.079	0.106	-0.171	-0.067
-0.929	-0.875	-0.162	-0.063
0.2363	0.566	0.08	0.156
-0.121	-0.024	0.035	-0.134
-0.259	-0.614	0.08	0.322
0.39	0.115	0.243	-0.188
-0.942	-2.426	-0.063	-0.143
0.219	-0.126	0.62	-0.081
0.8275	0.5725	0.483	0.0595
0.871	0.55	0.224	0.345
-0.179	0.16	0.3385	-0.1905
-0.029	0.008	-0.05	0.03
0.652	0.203	-0.392	-0.082
-0.213	-1.405	-0.271	-0.428
0.558	0.244	0.287	0.522
1.676	1.531	0.422	-2.1135
-0.005	-0.005	-0.048	0.347
0.146	-0.33	-0.202	0.315
0.302	-0.026	-0.027	0.567
0.854	1.058	0.592	0.211
0.154	-0.124	0.042	0.588
-0.186	-0.038	0.196	-0.143
-0.149	0.642	0.845	-0.123
1.204	0.1647	0.718	0.257
0.237	0.157	0.232	0.3
0.2625	0.018	0.306	-0.021
0.188	0.202	0.51	0.054
0.152	0.075	0.003	-0.018
0.805	0.45	0.388	0.168
-0.277	-0.037	-0.365	-0.562
0.457	0.658	-0.14	-0.299
0.335	0.033	0.098	-0.439
-0.396	-0.031	-0.172	0.576
-0.8409	0.1265	1.0815	-0.3375
-0.247	-0.882	0.179	0.147
0.795	1.471	0.75	-0.093
-0.786	-0.658	0.675	-0.093
-0.0625	-0.62	-0.0435	0.248
-0.523	-0.631	0.115	-0.184
0.671	0.56	-0.202	-0.2
-0.488	-0.202	0.266	-0.07
0.294	0.17	-0.118	-0.369
-0.268	-0.452	0.117	0.518
-0.303	-0.173	0.469	0.026
0.428	0.284	0.046	0.52
1.318	0.4986	0.368	-0.219
0.349	0.205	0.007	-0.16
0.729	0.461	0.252	-0.054
0.563	0.313	0.434	0.372
-0.595	-3.558	0.009	-0.123
-1.098	-0.801	-0.285	-0.255
1.126	0.362	0.67	-0.274
0.1313	1.215	1.313	0.5645
1.052	0.7855	0.781	0.0805
0.93	0.655	0.305	0.422
0.28	0.293	0.192	0.101
3.823	3.846	0.788	0.381
-0.132	0.0315	0.328	0.3405
0.639	0.223	-0.236	-0.211
0.742	0.655	0.398	0.347
0.462	0.649	0.524	0.37
-1.7193	0.785	0.877	1.464
-1.3861	2	1.676	0.035
0.823	0.507	-0.309	-0.314
0.42	0.104	0.449	0.746
-0.4244	0.536	1.071	0.047
0.315	1.097	0.545	0.407
0.341	0.36	0.234	0.557
-0.398	-1.196	-0.155	-0.607
0.037	0.512	0.578	-0.01
-0.186	-0.162	0.191	-0.01
-0.266	-0.289	-0.194	-0.045
0.732	0.462	0.237	0.041
-1.284	0.086	0.895	0.465
0.251	0.126	-0.235	-0.545
0.407	0.374	0.503	0.518
0.665	0.727	0.635	-0.218
1.318	0.199	0.332	-0.072
0.66	0.69	0.54	0.398
-0.148	-0.365	0.801	0.206
-0.4082	0.218	0.5045	-0.5425
0.38	0.515	0.561	1.016
0.039	0.027	-0.25	-0.011
1.226	0.859	0.457	-0.003
0.3575	0.504	0.615	0.9435
-0.545	0.242	0.432	0.114
-0.34	-0.474	-0.066	0.156
1.873	0.334	0.68	0.062
2.083	0.872	0.662	-0.041
0.596	0.922	0.442	0.134
-0.6073	1.005	0.419	0.207
1.9643	0.769	0.2165	0.2115
-1.9214	0.203	-3.4698	-0.043
-0.071	-1.4455	0.187	0.181
0.882	-0.086	-0.18	-0.414
0.293	0.535	0.422	0.428
-0.571	-0.63	0.441	0.307
0.146	0.292	0.285	-0.217
0.123	0.127	0.076	0.085
-0.076	-0.409	-0.237	0.187
-0.229	-0.449	0.084	0.555
-0.143	-0.116	-0.142	0.015
0.916	1.119	0.385	-0.032
0.795	1.467	0.589	0.091
-1.413	-0.736	0.359	0.058
0.359	0.194	0.008	-0.137
0.299	-0.029	0.105	-0.016
0.905	1.034	0.603	0.598
-0.224	-0.452	0.4315	-0.125
0.114	-0.148	-0.337	-0.429
0.241	0.192	-0.025	-0.258
-0.194	-0.116	-0.363	0.423
1.057	0.286	0.841	0.394
0.173	0.508	-0.201	0.087
0.143	0.0225	0.4339	0.1245
0.303	0.491	0.339	-0.274
0.56	0.417	0.38	0.704
0.343	0.178	0	0.177
-0.672	-0.437	0.257	-0.204
0.482	0.803	0.154	0.325
0.537	0.477	0.278	-0.087
-0.654	-0.104	-1.009	-0.48
1.5395	1.3465	0.5595	0.2335
-1.72	1.249	0.292	2.659
0.293	0.26	0.103	-0.17
0.125	0.146	0.178	-0.025
-0.555	0.107	0.077	-0.107
0.303	1.383	0.959	0.348
-0.134	-0.394	-0.121	-0.215
1.772	0.577	1.769	0.521
-0.117	-0.399	0.156	0.451
-0.315	0.121	-0.052	-0.126
-0.229	0.083	0.252	0.219
0.574	0.339	-0.268	0.086
-0.259	-0.325	-0.449	-0.138
0.463	-0.306	0.221	-0.079
-0.8017	-0.408	-0.155	-0.265
0.325	0.554	0.367	0.747
1.062	1.127	0.75	0.108
-0.985	-0.876	0.355	0.186
2.031	0.066	1.828	0.476
0.147	0.21	0.174	0.496
0.436	0.27	-0.04	-0.078
-0.097	0.002	-0.031	0.049
0.674	0.115	0.231	-0.094
0.471	-0.05	0.258	0.402
-0.094	-0.47	-0.064	0.045
-0.196	0.206	0.687	0.132
0.447	0.4275	0.181	-0.1495
-0.081	0.206	0.465	-0.049
0.166	0.131	0.365	0.562
0.0597	0.2833	-0.8217	-0.04
0.978	0.405	0.475	-0.3
-0.445	-0.031	-0.504	-0.292
-2.2025	-1.399	0.1285	-0.3365
1.387	2.624	0.675	-0.15
0.881	-0.305	0.009	-0.038
0.11	0.506	0.008	-0.267
-0.025	-0.163	0.287	0.349
0.18	0.45	-0.109	-0.128
-0.114	-0.541	-0.15	0.034
-0.055	-0.065	-0.226	0.309
-0.305	-0.259	-2.315	-0.604
0.609	0.55	0.59	0.119
1.169	-0.21	0.907	0.705
0.454	0.465	0.359	0.152
1.735	2.158	1.208	-0.065
0.369	0.776	0.135	0.013
0.56	-0.388	-0.761	-0.219
0.907	0.682	0.774	0.386
-0.903	-0.402	-0.48	-0.549
1.375	2.239	0.771	-0.019
0.143	0.078	0.202	-0.256
0.317	0.262	0.437	0.493
1.173	0.17	-0.212	-0.335
-0.488	-0.269	-0.05	0.218
0.101	0.222	-0.274	-0.206
0.071	0.237	0.183	-0.192
-0.102	0.169	0.191	0.092
0.085	0.118	-0.451	-0.172
-0.143	-0.418	0.043	-0.912
0.491	0.144	-0.374	-0.478
0.375	0.177	0.6025	0.2
-0.7065	0.771	0.449	-2.404
0.382	0.385	0.234	0.036
1.541	1.3	-1.48	0.128
-0.234	-0.611	-0.357	0.065
-0.18	0.065	0.336	-0.202
0.2232	-0.053	0.166	0.117
-0.063	-0.504	-0.283	0.296
0.401	0.191	0.222	0.207
0.085	-0.243	0.335	-0.319
0.036	0.143	-0.084	-0.284
-0.128	-0.116	-0.141	0.2
-0.15	-0.069	0.158	0.458
4.108	4.68	-2.185	0.571
0.114	0.168	0.275	-0.226
0.508	0.369	0.576	0.298
0.003	0.116	-0.018	-0.108
0.153	-0.333	-0.532	-0.228
0.031	0.04	-0.141	0.289
-0.035	-0.29	-0.749	-0.403
-0.5182	-0.6215	0.458	-0.4955
0.643	0.769	0.386	0.158
1.284	1.053	0.014	-0.184
-0.067	-0.074	-0.415	-0.593
0.929	0.19	0.457	0.116
-1.9186	-0.803	-3.4664	-0.362
-0.4312	-0.108	0.97	0.06
0.373	-0.03	0.47	0.087
-0.404	-0.151	-0.134	0.036
0.72	0.825	0.501	-0.206
0.278	-0.01	-0.222	-0.095
-0.57	0.016	-0.795	-0.284
1.654	0.891	-0.474	-0.29
0.36	0.116	0.139	0.026
0.779	0.314	0.495	0.327
-0.45	-0.32	-0.082	0.125
-1.431	-0.651	-0.96	-0.665
1.0575	0.911	0.624	0.2535
0.3065	0.0125	0.298	0.2435
0.8805	0.7745	1.165	0.1395
0.425	0.408	0.216	-0.121
-0.7117	1.102	-1.7733	0.1915
0.086	-0.232	0.214	0.391
0.407	0.597	0.374	0.47
-0.601	-0.785	-0.151	0.274
0.419	0.482	0.15	0.284
0.338	0.575	0.065	-0.237
-0.383	-0.233	-0.6	0.045
-0.127	-0.534	-0.235	0.446
-0.046	0.05	-0.234	-0.3
0.21	-0.12	0.159	0.026
0.693	0.707	0.5	-0.065
1.092	0.988	0.833	-0.042
-0.098	-0.424	0.044	0.41
0.068	-0.12	-0.263	0.173
0.045	-0.319	-0.119	0.244
0.03	-0.192	-0.238	0.172
-0.169	-0.276	-0.081	-0.591
2.999	2.728	-0.941	-0.116
0.346	-0.074	0.004	-0.492
1.156	1.726	1.383	0.865
-0.231	-0.142	0.268	0.173
1.141	0.435	-0.131	-0.056
-0.024	-0.697	-0.351	0.619
0.786	0.4305	0.442	0.232
0.286	0.072	0.281	-0.343
1.141	0.5195	0.3715	-0.287
-0.033	-0.485	-0.14	0.459
-0.168	0.437	0.347	0.3015
0.012	0.644	0.003	3.196
0.403	0.361	0.41	0.319
0.513	1.005	0.296	0.248
0.314	-0.38	0.11	0.386
1.602	1.558	1.436	0.586
0.671	0.266	0.172	0.188
0.213	0.195	0.627	0.035
0.865	-0.118	0.205	-0.298
0.65	0.421	-0.019	0.233
